,name,location,bubble,dollars,rating,country,tourism
2260,"Ate here last night with a group of friends.  Service was good, as was the food.  Had the smoked salmon starter and roasted veal.  Food tasted excellent.  Prices were a bit high but overall worth the visit.  I would eat here again.","Waukesha, Wisconsin","<span class=""ui_bubble_rating bubble_40""></span>",,40, Wisconsin,Tourist
2261,"Awesome!! Delicious food, nice staff.  We had white wine.  Good deals for Copenhagen. Cute, comfy and relax place.  We hope to come back.","Hong Kong, China","<span class=""ui_bubble_rating bubble_50""></span>",,50, China,Tourist
2262,We wanted a nice dinner. We  could place our orders fairly fast  but had to wait a long time for our food especially between starter and main dish. We skipped dessert due the slow serving of food.,"Sollentuna, Sweden","<span class=""ui_bubble_rating bubble_20""></span>",,20, Sweden,Tourist
2263,Restuarant Tight is located off the main shopping area in Copenhagen. We were given an option of upstairs seating which was comfortale. The food is very good and the service is EXCELLENT. We had the recommended dishes that others have raved about. I had the...More,"London, United Kingdom","<span class=""ui_bubble_rating bubble_40""></span>",,40, United Kingdom,Tourist
2264,"We concluded our trip to Denmark by stumbling on this gem. Our dinner was amazing, the vibe is great. Love it!",,"<span class=""ui_bubble_rating bubble_50""></span>",,50,,Tourist
2265,"Visited on a Sunday night
We booked a table but we probably didn't need to
We were seated in the upstairs section of the restaurant
Our waiter, Tom, was excellent. Very attentive and friendly, yet remained professional throughout.
We ordered fish croquettes followed by Veal...More","Newquay, United Kingdom","<span class=""ui_bubble_rating bubble_50""></span>",,50, United Kingdom,Tourist
2266,"Based on reviews of this establishment, my husband and I decided to try them for dinner on our last night in Copenhagen. We were not disappointed. He had the lobster bisque and was pleased with the amount of lobster in it and the creaminess. We...More",,"<span class=""ui_bubble_rating bubble_50""></span>",,50,,Tourist
2267,"Had a late lunch at Tight, ordering off the lunchtime small plate menu.  We sampled a selection of six different items, and each was superbly presented and genuinely delicious.  Service was top notch.  All around excellent meal.",Texas,"<span class=""ui_bubble_rating bubble_50""></span>",,50,Texas,Tourist
2268,"A great dinner with most gracious staff for our group of 11 American travelers. We had a great table upstairs and an eclectic mix of local favorites, the fish and mussels, as well as surprisingly good ribs. Being from Colorado, this was not going to...More","Aurora, Colorado","<span class=""ui_bubble_rating bubble_50""></span>",,50, Colorado,Tourist
2269,"The restaurant is cozy, the staffs are friendly, and the most important thing is, the food is amazing! I feel hungry once I recall the memory spending there.",,"<span class=""ui_bubble_rating bubble_50""></span>",,50,,Tourist
2270,"Ate here last night with a group of friends.  Service was good, as was the food.  Had the smoked salmon starter and roasted veal.  Food tasted excellent.  Prices were a bit high but overall worth the visit.  I would eat here again.","Waukesha, Wisconsin","<span class=""ui_bubble_rating bubble_40""></span>",,40, Wisconsin,Tourist
2271,"Awesome!! Delicious food, nice staff.  We had white wine.  Good deals for Copenhagen. Cute, comfy and relax place.  We hope to come back.","Hong Kong, China","<span class=""ui_bubble_rating bubble_50""></span>",,50, China,Tourist
2272,We wanted a nice dinner. We  could place our orders fairly fast  but had to wait a long time for our food especially between starter and main dish. We skipped dessert due the slow serving of food.,"Sollentuna, Sweden","<span class=""ui_bubble_rating bubble_20""></span>",,20, Sweden,Tourist
2273,Restuarant Tight is located off the main shopping area in Copenhagen. We were given an option of upstairs seating which was comfortale. The food is very good and the service is EXCELLENT. We had the recommended dishes that others have raved about. I had the...More,"London, United Kingdom","<span class=""ui_bubble_rating bubble_40""></span>",,40, United Kingdom,Tourist
2274,"We concluded our trip to Denmark by stumbling on this gem. Our dinner was amazing, the vibe is great. Love it!",,"<span class=""ui_bubble_rating bubble_50""></span>",,50,,Tourist
2275,"Visited on a Sunday night
We booked a table but we probably didn't need to
We were seated in the upstairs section of the restaurant
Our waiter, Tom, was excellent. Very attentive and friendly, yet remained professional throughout.
We ordered fish croquettes followed by Veal...More","Newquay, United Kingdom","<span class=""ui_bubble_rating bubble_50""></span>",,50, United Kingdom,Tourist
2276,"Based on reviews of this establishment, my husband and I decided to try them for dinner on our last night in Copenhagen. We were not disappointed. He had the lobster bisque and was pleased with the amount of lobster in it and the creaminess. We...More",,"<span class=""ui_bubble_rating bubble_50""></span>",,50,,Tourist
2277,"Had a late lunch at Tight, ordering off the lunchtime small plate menu.  We sampled a selection of six different items, and each was superbly presented and genuinely delicious.  Service was top notch.  All around excellent meal.",Texas,"<span class=""ui_bubble_rating bubble_50""></span>",,50,Texas,Tourist
2278,"A great dinner with most gracious staff for our group of 11 American travelers. We had a great table upstairs and an eclectic mix of local favorites, the fish and mussels, as well as surprisingly good ribs. Being from Colorado, this was not going to...More","Aurora, Colorado","<span class=""ui_bubble_rating bubble_50""></span>",,50, Colorado,Tourist
2279,"The restaurant is cozy, the staffs are friendly, and the most important thing is, the food is amazing! I feel hungry once I recall the memory spending there.",,"<span class=""ui_bubble_rating bubble_50""></span>",,50,,Tourist
2280,"Ate here last night with a group of friends.  Service was good, as was the food.  Had the smoked salmon starter and roasted veal.  Food tasted excellent.  Prices were a bit high but overall worth the visit.  I would eat here again.","Waukesha, Wisconsin","<span class=""ui_bubble_rating bubble_40""></span>",,40, Wisconsin,Tourist
2281,"Awesome!! Delicious food, nice staff.  We had white wine.  Good deals for Copenhagen. Cute, comfy and relax place.  We hope to come back.","Hong Kong, China","<span class=""ui_bubble_rating bubble_50""></span>",,50, China,Tourist
2282,We wanted a nice dinner. We  could place our orders fairly fast  but had to wait a long time for our food especially between starter and main dish. We skipped dessert due the slow serving of food.,"Sollentuna, Sweden","<span class=""ui_bubble_rating bubble_20""></span>",,20, Sweden,Tourist
2283,Restuarant Tight is located off the main shopping area in Copenhagen. We were given an option of upstairs seating which was comfortale. The food is very good and the service is EXCELLENT. We had the recommended dishes that others have raved about. I had the...More,"London, United Kingdom","<span class=""ui_bubble_rating bubble_40""></span>",,40, United Kingdom,Tourist
2284,"We concluded our trip to Denmark by stumbling on this gem. Our dinner was amazing, the vibe is great. Love it!",,"<span class=""ui_bubble_rating bubble_50""></span>",,50,,Tourist
2285,"Visited on a Sunday night
We booked a table but we probably didn't need to
We were seated in the upstairs section of the restaurant
Our waiter, Tom, was excellent. Very attentive and friendly, yet remained professional throughout.
We ordered fish croquettes followed by Veal...More","Newquay, United Kingdom","<span class=""ui_bubble_rating bubble_50""></span>",,50, United Kingdom,Tourist
2286,"Based on reviews of this establishment, my husband and I decided to try them for dinner on our last night in Copenhagen. We were not disappointed. He had the lobster bisque and was pleased with the amount of lobster in it and the creaminess. We...More",,"<span class=""ui_bubble_rating bubble_50""></span>",,50,,Tourist
2287,"Had a late lunch at Tight, ordering off the lunchtime small plate menu.  We sampled a selection of six different items, and each was superbly presented and genuinely delicious.  Service was top notch.  All around excellent meal.",Texas,"<span class=""ui_bubble_rating bubble_50""></span>",,50,Texas,Tourist
2288,"A great dinner with most gracious staff for our group of 11 American travelers. We had a great table upstairs and an eclectic mix of local favorites, the fish and mussels, as well as surprisingly good ribs. Being from Colorado, this was not going to...More","Aurora, Colorado","<span class=""ui_bubble_rating bubble_50""></span>",,50, Colorado,Tourist
2289,"The restaurant is cozy, the staffs are friendly, and the most important thing is, the food is amazing! I feel hungry once I recall the memory spending there.",,"<span class=""ui_bubble_rating bubble_50""></span>",,50,,Tourist
2290,"Ate here last night with a group of friends.  Service was good, as was the food.  Had the smoked salmon starter and roasted veal.  Food tasted excellent.  Prices were a bit high but overall worth the visit.  I would eat here again.","Waukesha, Wisconsin","<span class=""ui_bubble_rating bubble_40""></span>",,40, Wisconsin,Tourist
2291,"Awesome!! Delicious food, nice staff.  We had white wine.  Good deals for Copenhagen. Cute, comfy and relax place.  We hope to come back.","Hong Kong, China","<span class=""ui_bubble_rating bubble_50""></span>",,50, China,Tourist
